"id"|"SPECIES"|"ADDRESS"|"SOURCE"
409|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,黄岩,,城郊附近水沟旁                                                                                                                                                                                                                           "|"brahms    "
410|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,黄岩,,城郊羽山                                                                                                                                                                                                                                 "|"brahms    "
411|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,乐清,,北雁山,净名寺                                                                                                                                                                                                                            "|"brahms    "
412|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,Chekiang,,                                                                                                                                                                                                                                     "|"brahms    "
413|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,瑞安县,,                                                                                                                                                                                                                                       "|"brahms    "
414|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,,,                                                                                                                                                                                                                                             "|"brahms    "
415|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,临安市,,西天目山,老殿下                                                                                                                                                                                                                        "|"brahms    "
416|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,溧阳,,                                                                                                                                                                                                                                          "|"brahms    "
417|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Lou-bou,,                                                                                                                                                                                                                                       "|"brahms    "
418|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,宜兴,,张渚茗岭乡鼎山                                                                                                                                                                                                                            "|"brahms    "
419|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,宜兴,,张渚张家谷                                                                                                                                                                                                                                "|"brahms    "
420|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,宜兴,,龙池山西坞卡                                                                                                                                                                                                                              "|"brahms    "
421|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,宜兴,,茗岭乡                                                                                                                                                                                                                                    "|"brahms    "
422|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,宜兴,,桥涯附近                                                                                                                                                                                                                                  "|"brahms    "
423|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Lori,,                                                                                                                                                                                                                                          "|"brahms    "
424|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Zoce,,                                                                                                                                                                                                                                          "|"brahms    "
425|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Zoce,,                                                                                                                                                                                                                                          "|"brahms    "
426|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Zoce,,                                                                                                                                                                                                                                          "|"brahms    "
427|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,上海,佘山,,                                                                                                                                                                                                                                             "|"brahms    "
428|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Sungkiang,,松江                                                                                                                                                                                                                                 "|"brahms    "
429|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Sungkiang,,                                                                                                                                                                                                                                     "|"brahms    "
430|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,上海,松江,,城郊                                                                                                                                                                                                                                         "|"brahms    "
431|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Sungkiang,,She-shan                                                                                                                                                                                                                             "|"brahms    "
432|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,shanghai,,Near the air station                                                                                                                                                                                                                  "|"brahms    "
433|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,shanghai,,Near the air station                                                                                                                                                                                                                  "|"brahms    "
434|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Nanjing Shiqu,,宝华山黄花洞                                                                                                                                                                                                                     "|"brahms    "
435|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,shanghai,,Near the air station                                                                                                                                                                                                                  "|"brahms    "
436|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Nanjing Shiqu,,                                                                                                                                                                                                                                 "|"brahms    "
437|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,石阡县,,胡堰,西牛洞                                                                                                                                                                                                                             "|"brahms    "
438|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,Xingren Xian,,陈家洞附近                                                                                                                                                                                                                        "|"brahms    "
439|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,Kaili Xian,,雷山岩高乡                                                                                                                                                                                                                          "|"brahms    "
440|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,湄潭县,,皂角湾                                                                                                                                                                                                                                  "|"brahms    "
441|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,,,                                                                                                                                                                                                                                              "|"brahms    "
442|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,,,                                                                                                                                                                                                                                              "|"brahms    "
443|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,Songtao Xian,,大耳溪→孟潭                                                                                                                                                                                                                      "|"brahms    "
444|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,Songtao Xian,,                                                                                                                                                                                                                                  "|"brahms    "
445|"Cryptotaenia cachroides                                                                                                                                                                                                                                       "|"China,Sichuan,,,                                                                                                                                                                                                                                              "|"brahms    "
446|"Cryptotaenia cachroides                                                                                                                                                                                                                                       "|"China,Xinjiang,,,                                                                                                                                                                                                                                             "|"brahms    "
447|"Cryptotaenia cachroides                                                                                                                                                                                                                                       "|"China,Xinjiang,,,                                                                                                                                                                                                                                             "|"brahms    "
448|"Cryptotaenia cachroides                                                                                                                                                                                                                                       "|"China,Xinjiang,布尔津县,,                                                                                                                                                                                                                                     "|"brahms    "
449|"Cryptotaenia cachroides                                                                                                                                                                                                                                       "|"China,Xinjiang,布尔津县,,                                                                                                                                                                                                                                     "|"brahms    "
450|"Cryptotaenia cachroides                                                                                                                                                                                                                                       "|"China,Xinjiang,布尔津县,,                                                                                                                                                                                                                                     "|"brahms    "
451|"Cryptotaenia canadensis auct.non(L.) DC.                                                                                                                                                                                                                      "|"Japan,,,,                                                                                                                                                                                                                                                     "|"brahms    "
452|"Cryptotaenia canadensis auct.non(L.) DC.                                                                                                                                                                                                                      "|"Japan,,,,田边町附近                                                                                                                                                                                                                                           "|"brahms    "
453|"Cryptotaenia canadensis auct.non(L.) DC.                                                                                                                                                                                                                      "|"USA,,,,                                                                                                                                                                                                                                                       "|"brahms    "
454|"Cryptotaenia canadensis auct.non(L.) DC.                                                                                                                                                                                                                      "|"USA,,,,                                                                                                                                                                                                                                                       "|"brahms    "
455|"Cryptotaenia canadensis auct.non(L.) DC.                                                                                                                                                                                                                      "|"USA,,,,Pennsylvania:Washington                                                                                                                                                                                                                                "|"brahms    "
456|"Cryptotaenia canadensis DC.                                                                                                                                                                                                                                   "|"USA,,,,费城                                                                                                                                                                                                                                                   "|"brahms    "
457|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,巫溪县,,天地坝乌家村                                                                                                                                                                                                                            "|"brahms    "
458|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,榕江县,,加鸡                                                                                                                                                                                                                                    "|"brahms    "
459|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Hubei,,,                                                                                                                                                                                                                                                "|"brahms    "
460|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Sungkiang,,She-shan                                                                                                                                                                                                                             "|"brahms    "
461|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,,,天目山,三里亭                                                                                                                                                                                                                                "|"brahms    "
462|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"Japan,,,,                                                                                                                                                                                                                                                     "|"brahms    "
463|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"Japan,,,,                                                                                                                                                                                                                                                     "|"brahms    "
464|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"Japan,,,,                                                                                                                                                                                                                                                     "|"brahms    "
465|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Chongqing,Nanchuan Xian,,金佛山,雷打坪                                                                                                                                                                                                                  "|"brahms    "
466|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Sichuan,Maowen Xian,,阴山                                                                                                                                                                                                                               "|"brahms    "
467|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,杭州,,龙井                                                                                                                                                                                                                                     "|"brahms    "
468|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,杭州,,飞来峰                                                                                                                                                                                                                                   "|"brahms    "
469|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guizhou,Kaili Xian,,雷公山，畜牧场附近                                                                                                                                                                                                                  "|"brahms    "
470|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guangxi,,,红毛冲,龙胜骨                                                                                                                                                                                                                                 "|"brahms    "
471|"Cryptotaenia canadensis auct.non(L.) DC.                                                                                                                                                                                                                      "|"USA,,,,                                                                                                                                                                                                                                                       "|"brahms    "
472|"Cryptotaenia canadensis auct.non(L.) DC.                                                                                                                                                                                                                      "|"USA,,,,Missouri,Jefferson County                                                                                                                                                                                                                              "|"brahms    "
473|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guangxi,龙胜各族自治县,,花坪林区,红毛冲                                                                                                                                                                                                                 "|"brahms    "
474|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guangxi,临桂县,,十一区,台中乡                                                                                                                                                                                                                           "|"brahms    "
475|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,宜兴,,杭坑太华山                                                                                                                                                                                                                                "|"brahms    "
476|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Hubei,,,                                                                                                                                                                                                                                                "|"brahms    "
477|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"USA,,,,                                                                                                                                                                                                                                                       "|"brahms    "
478|"Cryptotaenia canadensis DC.                                                                                                                                                                                                                                   "|"Japan,,,,九州                                                                                                                                                                                                                                                 "|"brahms    "
479|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Jiangsu,Nanjing Shiqu,,植物园药物园                                                                                                                                                                                                                     "|"brahms    "
480|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Zhejiang,,,天目山,朱都峰                                                                                                                                                                                                                                "|"brahms    "
481|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Taiwan,,,Tatung Hsiang:Taipingshan Fore                                                                                                                                                                                                                 "|"brahms    "
482|"Cryptotaenia polysperma (Roxb.) Miq.                                                                                                                                                                                                                          "|"China,Taiwan,台东县,,兰屿,红头山                                                                                                                                                                                                                            "|"brahms    "
483|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Shaanxi,Ankang Xian,,安康、岚皋滔河公社泽坪管区                                                                                                                                                                                                         "|"brahms    "
484|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Shaanxi,Fopin Xian,,核桃坪                                                                                                                                                                                                                              "|"brahms    "
485|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Guangxi,Damiaoshan,,三防区罗洞乡九万山地甲顶                                                                                                                                                                                                            "|"brahms    "
486|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Shaanxi,紫阳,,双河公社深沟                                                                                                                                                                                                                              "|"brahms    "
487|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Gansu,Wen Xian,,白马玉河李子坝对西山                                                                                                                                                                                                                    "|"brahms    "
488|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Gansu,Wen Xian,,丹堡公社刘家坪                                                                                                                                                                                                                          "|"brahms    "
489|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Gansu,Wen Xian,,丹堡公社刘家坪                                                                                                                                                                                                                          "|"brahms    "
490|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Gansu,Wen Xian,,上铁厂郭大峰山沟                                                                                                                                                                                                                        "|"brahms    "
491|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Gansu,Wen Xian,,上铁厂郭大峰山沟                                                                                                                                                                                                                        "|"brahms    "
492|"Cryptotaenia japonica Hassk.                                                                                                                                                                                                                                  "|"China,Shaanxi,Mei Xian,,汤峪小泉沟                                                                                                                                                                                                                            "|"brahms    "
